"","symbol","as_logFC","as_pv","time","adom_logFC","adom_pv"
"387","Vmn1r71",-0.389010806077817,0.0392,70,-0.220377578300228,0.2716
"388","Wdr53",0.357003413998848,0.0394,70,0.471848436878067,0.0138
"389","Gtf3c6",0.216567192874907,0.0396,70,0.258062446020433,0.0222
"390","Ogfod3",0.536933254034203,0.0396,70,0.52839032565145,0.0544
"391","Shq1",-0.322800102356594,0.0396,70,-0.204360983350047,0.2108
"392","Six6",-0.993979286706344,0.04,70,-0.85964954663305,0.0942
"393","Pes1",0.371270017512263,0.0402,70,0.397039402273089,0.0414
"394","Penk",0.876851373498879,0.0402,70,0.505870314042898,0.2368
"395","Psme2",0.317488598873959,0.0402,70,0.240047035775297,0.1306
"396","Pex6",0.404065114689059,0.0404,70,0.273548692305054,0.1622
"397","Olfr351",-0.44393620935419,0.0406,70,-0.310703301800502,0.16
"398","Gipc1",0.241178527283078,0.0408,70,0.302473552036987,0.0126
"399","Suox",0.489605856906236,0.0408,70,0.333806729752017,0.1836
"400","Tbc1d7",0.288166545530768,0.041,70,0.283271790456711,0.0606
"401","Ybey",-0.259615367445629,0.0412,70,-0.230121218039444,0.0832
"402","Vmn1r20",-0.478945211650944,0.0414,70,-0.43912287135064,0.0694
"403","Fbxo32",0.283010028490254,0.0416,70,0.290072232117547,0.0524
"404","Chek2",-0.57979972648252,0.0416,70,-0.457068302166152,0.1346
"405","Pomt1",-0.268109797862041,0.0416,70,-0.323061892435394,0.0178
"406","Rgs3",0.389283778893869,0.0418,70,0.306510934788767,0.1208
"407","Apaf1",-0.355228838993073,0.042,70,-0.367440159317567,0.041
"408","Dxo",0.294897262070783,0.0424,70,0.271104435929351,0.0746
"409","Lrrc42",0.267501818074182,0.0426,70,0.283850344261002,0.0374
"410","Fam174c",0.457591268109796,0.0426,70,0.295166655900325,0.205
"411","Rmdn2",-0.30527432737198,0.0428,70,-0.204373217688081,0.197
"412","Arxes1",0.33636396489904,0.043,70,0.238916662029594,0.1666
"413","Cryl1",0.387330194231921,0.0436,70,0.355698765779241,0.0804
"414","Ube2c",-0.664261378455752,0.0438,70,-0.408092915816456,0.2586
"415","D630023F18Rik",0.421913658578212,0.0438,70,0.423633574167713,0.047
"416","Zfp961",-0.275072659212099,0.0438,70,-0.252882960095568,0.0806
"417","Pi16",-0.30008271754024,0.0442,70,-0.429499055430866,0.0042
"418","Gm45871",-0.513410749087456,0.0442,70,-0.453279775702899,0.0826
"419","Olfr735",-0.504926664270086,0.0446,70,-0.290178367432759,0.2762
"420","Olfr291",-0.64622605270673,0.0446,70,-0.30127717155201,0.3872
"421","Odf2l",-0.325845520757618,0.0448,70,-0.336585415767508,0.0466
"422","Olfr279",-0.2767644712595,0.0448,70,-0.301102348174646,0.0362
"423","Tmem144",0.431338385562208,0.045,70,0.350928885523313,0.097
"424","Olfr354",-0.331563865165317,0.045,70,-0.443917530404389,0.0126
"425","Dll1",-0.592697436876977,0.0456,70,-0.339130640217755,0.2892
"426","Coq3",0.246197405627333,0.0456,70,0.204370485739255,0.104
"427","Aff3",-0.207865964968196,0.0458,70,-0.263501047515758,0.0194
"428","Olfr901",-0.587440780796903,0.0458,70,-0.244432800053063,0.4406
"429","Gm14391",-0.465306920416062,0.046,70,-0.467150110423778,0.0448
"430","Uchl1",0.215761944945333,0.0464,70,0.21240077647456,0.0538
"431","Inhbe",-0.300014342214689,0.0464,70,-0.288966033415606,0.0674
"432","Gm10033",-0.249706748801483,0.0466,70,-0.245089224887904,0.0632
"433","Dnajc12",-0.287704160772118,0.0468,70,-0.27681430539988,0.057
"434","Tbcd",0.226205387431709,0.0468,70,0.210705720903228,0.0854
"435","Tagln3",0.263791782906384,0.047,70,0.298209518932877,0.0298
"436","Htr1b",-0.467398243814467,0.0476,70,-0.226784637743561,0.3732
"437","Ccdc171",-0.596075405662645,0.048,70,-0.267998998970165,0.409
"438","Olfr654",-0.603748677997412,0.048,70,-0.72230107108706,0.019
"439","Prkch",-0.498859688157796,0.0482,70,-0.243104030530512,0.3772
"440","Fibcd1",1.05379916439502,0.0484,70,0.514783439041937,0.3298
"441","Tatdn2",-0.42038395172873,0.0484,70,-0.247449153184015,0.2624
"442","Vmn2r111",-0.379753934050486,0.0484,70,-0.369696870504287,0.066
"443","Gcn1",-0.206727222399578,0.0486,70,-0.213372377575566,0.0518
"444","Anks6",0.53091749365066,0.0486,70,0.254594720893289,0.3382
"445","Nampt",0.252732345133298,0.0488,70,0.248905916270838,0.057
"446","Sdhaf4",0.276768024555144,0.0496,70,0.382104036326441,0.013
"447","Mlh1",0.498182271622329,0.0498,70,0.205872643663682,0.4014
"448","Mrpl41",0.202516261997761,0.05,70,0.317049160776472,0.0028
"449","Abhd11",0.330830091173526,0.05,70,0.3784788450438,0.041
"450","Msl3l2",0.240425321501639,0.05,70,0.337258198140397,0.0092
"451","Olfr769",-0.329413505716847,0.0502,70,-0.328104048347869,0.0626
"452","Mbnl3",-0.372517767002674,0.0504,70,-0.273824406463206,0.1634
"453","Entpd4",-0.413611155821634,0.0504,70,-0.406496605477384,0.0606
"454","Polr3b",-0.314417058318177,0.0506,70,-0.205431465565557,0.203
"455","Aldh16a1",-0.363722450358336,0.0508,70,-0.236502251634067,0.229
"456","Mageh1",0.322440393393104,0.0508,70,0.215293523293326,0.2054
"457","Blm",-0.423010621119398,0.051,70,-0.391925284989084,0.0894
"458","Per3",-0.286541762820271,0.0512,70,-0.255226339204818,0.0802
"459","Cd151",0.355056177180709,0.0516,70,0.241589168165478,0.202
"460","Stradb",0.229665496763188,0.0522,70,0.245798001401456,0.049
"461","Olfr362",-0.445761160591369,0.0522,70,-0.348008007133726,0.1408
"462","Greb1",-0.480081233349331,0.0524,70,-0.481194523362704,0.0542
"463","Ripply3",-0.394451062710686,0.053,70,-0.420312266130344,0.0518
"464","Zfp946",0.400098943694633,0.053,70,0.35437153076534,0.0932
"465","Arl15",0.429257977099266,0.0532,70,0.399068574955755,0.0944
"466","Ccnyl1",0.289523589167154,0.0534,70,0.486465577380037,8e-04
"467","Thg1l",0.445246833740799,0.0536,70,0.391969017810103,0.0982
"468","Pik3c2a",-0.25610071749988,0.0536,70,-0.259794710412081,0.0582
"469","Cemip2",-0.203203797954871,0.0538,70,-0.325262035871128,0.0016
"470","Prodh2",-0.374238198481205,0.0538,70,-0.31628861652199,0.118
"471","Vmn2r27",-0.454274111148486,0.0538,70,-0.305110719483291,0.2266
"472","Tmprss11a",-0.343513054403435,0.0538,70,-0.200189089395614,0.284
"473","Csn3",-0.513398730024019,0.054,70,-0.442383209484668,0.1146
"474","Gja8",-0.395634491214417,0.054,70,-0.261673777129296,0.2268
"475","Omg",-0.544214017780862,0.0542,70,-0.431067029803376,0.1284
"476","Grin3a",0.339060299338287,0.0544,70,0.306373604114163,0.0868
"477","Icam1",-0.404821519771045,0.0548,70,-0.402715816595931,0.065
"478","Gucy1a2",-0.298265519267191,0.0552,70,-0.330028250686949,0.0352
"479","Tmprss11d",-0.581143337443928,0.0558,70,-0.669525116844636,0.0362
"480","Btbd7",-0.201860947862563,0.056,70,-0.235032103711007,0.0304
"481","Tusc1",0.394803617823076,0.056,70,0.668153895940018,0.0046
"482","Rhag",-0.602826202474976,0.0564,70,-0.215194904426807,0.5432
"483","Cdc14b",-0.22671361979662,0.0564,70,-0.300926703115047,0.012
"484","Crlf3",-0.207166216764308,0.0568,70,-0.209095148345739,0.071
"485","Adgrv1",-0.367881348866369,0.0568,70,-0.23526169953347,0.2492
"486","Sipa1l2",-0.266692075489693,0.057,70,-0.21631329098667,0.1424
"487","Evc2",-0.580933800667221,0.0576,70,-0.231658926108026,0.4798
"488","Txnrd3",-0.500234398757265,0.058,70,-0.345984170315719,0.221
"489","4930447C04Rik",-0.579175519885385,0.0582,70,-0.600533740583767,0.0536
"490","Ica1",0.213663285871033,0.0586,70,0.328643853179837,0.0062
"491","Akr1cl",-0.676396438575373,0.0588,70,-0.446380545079855,0.2382
"492","Oaz3",-0.401003377942839,0.0588,70,-0.335339356664467,0.143
"493","Sirt6",0.215126825444861,0.0588,70,0.340901218656036,0.0044
"494","Cebpzos",0.271275790656167,0.059,70,0.335082019753662,0.0262
"495","Fam184a",-0.253912020555052,0.0596,70,-0.349423745331421,0.0106
"496","Galk2",0.257683280384819,0.0598,70,0.318543494475669,0.026
"497","Olfr394",-0.29684196321096,0.0598,70,-0.203863362022153,0.2306
"498","Ccdc130",0.269248894671605,0.0608,70,0.248715161240739,0.1102
"499","Osmr",-0.911815122175442,0.0608,70,-0.618031325154982,0.2486
"500","Ndst4",1.42774714417737,0.0608,70,0.627805030747861,0.3926
"501","Chmp5",0.20100820572445,0.061,70,0.207374784929372,0.0692
"502","Tmem258",0.270235371115139,0.061,70,0.242143612351835,0.1038
"503","Gm4924",-0.304883102513874,0.061,70,-0.398568999017737,0.0166
"504","Olfr1202",-0.479652586755715,0.0612,70,-0.249802104456377,0.3622
"505","Vmn2r59",-0.300683497415227,0.0614,70,-0.211448839338866,0.1896
"506","Olfr943",-0.794228469069345,0.0614,70,-0.674967396430513,0.1474
"507","Nup107",0.423851775773876,0.0616,70,0.362859449694051,0.1258
"508","Cep72",-0.451798307338615,0.0618,70,-0.430083464640302,0.0932
"509","Lrrc73",0.231303573239292,0.062,70,0.234057781800983,0.0576
"510","Pigx",0.228754345449649,0.0622,70,0.256235357791215,0.0454
"511","Cldn11",0.564718331475601,0.0624,70,0.214725372659116,0.4786
"512","Trpm4",-0.27991659906157,0.0624,70,-0.207951629560514,0.1804
"513","Irak2",-0.283798657280927,0.0628,70,-0.252550079687493,0.1216
"514","Vmn2r52",-0.319713290443594,0.0628,70,-0.274785986595361,0.134
"515","Wdr54",0.255151754116088,0.063,70,0.373607239505787,0.0106
"516","Bok",0.425826463984563,0.0632,70,0.396834995162059,0.0982
"517","Cys1",-0.580134331833793,0.0632,70,-0.610818559112277,0.061
"518","Olfr398",-0.313880132715223,0.0634,70,-0.366644948831462,0.0354
"519","Olfr822",-0.551317949257122,0.0634,70,-0.625762063773086,0.0434
"520","Cdca2",-0.683770112376546,0.064,70,-0.553155277675105,0.1494
"521","Fos",-0.504007856956085,0.0642,70,-0.420652647490403,0.1294
"522","Vmn1r179",-0.38718630136148,0.065,70,-0.3125828896527,0.1792
"523","Ift52",0.292247586601209,0.0652,70,0.294806050806558,0.0776
"524","Pdk4",-0.276301497376472,0.0652,70,-0.203476020479209,0.1948
"525","Cbx8",0.458204803061131,0.0652,70,0.43074113951952,0.0892
"526","Cdo1",0.241898828812603,0.0652,70,0.289712077296182,0.0374
"527","Tdrd7",0.314379711811019,0.0654,70,0.247809695144615,0.159
"528","Vmn1r206",-0.329490185843849,0.0654,70,-0.27917628925201,0.1338
"529","Cdk15",-0.437856074176633,0.0658,70,-0.308322739752898,0.2262
"530","Enpp1",-0.350595705153935,0.066,70,-0.442719205424872,0.0232
"531","Rcsd1",-0.488228986535784,0.066,70,-0.305606569494746,0.2688
"532","Gpr45",0.240614237040596,0.0664,70,0.285130872305363,0.035
"533","Vmn2r16",-0.641280733453443,0.0664,70,-0.203732649186894,0.603
"534","Rdh12",-0.381091986032434,0.0666,70,-0.283688548527206,0.177
"535","Olfr959",-0.361581456937758,0.0666,70,-0.302878025286728,0.1372
"536","Tmem128",0.268338947963486,0.0666,70,0.376238702883049,0.0236
"537","Vmn2r69",-0.333421393650664,0.0668,70,-0.265834635726932,0.1734
"538","4930474N05Rik",-0.547422497193329,0.0668,70,-0.403016512590186,0.188
"539","Acmsd",-0.330115059201668,0.067,70,-0.311667291807745,0.0948
"540","Smarcd3",0.40989319272808,0.067,70,0.245455603909002,0.2634
"541","Bckdhb",0.225973520617116,0.067,70,0.215327473638572,0.1
"542","Sinhcaf",-0.433422596152607,0.0674,70,-0.275529445624743,0.2666
"543","Zfp459",-0.37094925672151,0.0676,70,-0.422930009198316,0.0484
"544","Dck",0.433668110481506,0.068,70,0.270484909751799,0.2502
"545","Zfp408",-0.46888300668725,0.0682,70,-0.528967064926336,0.0414
"546","St6gal1",0.335932269579927,0.0686,70,0.216816053230034,0.2594
"547","Pip5k1b",-0.333719359839161,0.0688,70,-0.491776129135959,0.0084
"548","Slc2a8",0.244328293906362,0.0692,70,0.219835031296298,0.1022
"549","Ust",0.600929985598796,0.0692,70,0.20506706802233,0.5342
"550","Sccpdh",0.308198357794402,0.0694,70,0.273219574961255,0.1162
"551","Rhbdl2",-0.376081763454266,0.0696,70,-0.470963268395514,0.0328
"552","Hpcal1",0.29148728636206,0.0696,70,0.418413883174215,0.0146
"553","Il18rap",-0.507406002595959,0.0702,70,-0.431123913524637,0.1408
"554","Tm2d1",0.313349774787493,0.0704,70,0.29191337561333,0.1044
"555","Tshz2",-0.360914383982728,0.0704,70,-0.383876273330142,0.0628
"556","Atp10b",-0.447710133927434,0.0706,70,-0.333765405952909,0.2176
"557","Il2ra",-0.447352549429021,0.071,70,-0.224376054188326,0.4088
"558","Ddx58",-0.435366502806088,0.071,70,-0.316985386662968,0.2272
"559","Vmn2r105",-0.330096355317782,0.0712,70,-0.338575124057212,0.0762
"560","Acer2",-0.215746728114117,0.0716,70,-0.241339670953884,0.0516
"561","Vmn2r102",-0.277119925716848,0.0718,70,-0.202623149269327,0.1982
"562","Zkscan7",-0.407250616320448,0.0722,70,-0.314700655484694,0.1976
"563","Vmn1r46",-0.262074849754317,0.0728,70,-0.405482763676861,0.0054
"564","Crip3",-0.401797926633617,0.073,70,-0.558828789375638,0.0188
"565","Rnf180",0.321393386721244,0.0734,70,0.316677118520211,0.1018
"566","Vmn1r38",-0.441650360603082,0.0734,70,-0.421261867371229,0.1012
"567","Stard13",-0.441266414648142,0.0736,70,-0.43206095415423,0.0874
"568","4930444P10Rik",-0.417656009265959,0.074,70,-0.297975406001493,0.2218
"569","Pet100",0.233467058995982,0.074,70,0.27704154851665,0.0496
"570","Nubp1",0.325025691209217,0.0744,70,0.245142343367191,0.188
"571","Trpm1",-0.483738943027634,0.0744,70,-0.260355558145137,0.378
"572","Pde5a",-0.264566337723295,0.0744,70,-0.23677988671875,0.1232
"573","Zfp933",-0.369851321274179,0.0746,70,-0.23946846670979,0.2702
"574","H2-Q10",-0.657612898361603,0.0746,70,-0.40909279455997,0.2944
"575","Sec61a2",-0.218689970125688,0.0748,70,-0.304319937799077,0.0164
"576","Plaur",-0.700658803672659,0.0748,70,-0.34380979705335,0.4198
"577","Vmn1r70",-0.493502365028585,0.075,70,-0.293271516148984,0.316
"578","Gk5",-0.373671105913696,0.0752,70,-0.384359834703392,0.0782
"579","Hddc3",-0.565252796406588,0.0756,70,-0.770765826522849,0.0126
"580","Kcnj1",-0.515883353339831,0.0756,70,-0.268933960480899,0.3906
"581","Zfp84",-0.251042214898518,0.0758,70,-0.225203111662827,0.1356
"582","Acot9",0.326969527429215,0.0762,70,0.331912426675624,0.075
"583","Olfr1440",-0.254822420319222,0.0764,70,-0.262933185305511,0.0774
"584","Vmn2r101",-0.564623135473504,0.0766,70,-0.225971063862205,0.5148
"585","Fis1",0.213429068413251,0.077,70,0.205960076598034,0.0896
"586","Zfp955a",-0.345296576814222,0.077,70,-0.224812443337532,0.2448
"587","Tmem60",0.202810720169117,0.0774,70,0.320136180196848,0.0084
"588","Lhfpl3",0.414569132574402,0.0778,70,0.249461897644061,0.3094
"589","Mrpl9",0.250953346297189,0.078,70,0.224468000800845,0.128
"590","Zfp354a",-0.272968612778409,0.0784,70,-0.20694088150058,0.1884
"591","Rasgrp2",-0.258730993247061,0.0784,70,-0.340151187190553,0.0254
"592","Mcc",-0.282786472919032,0.0784,70,-0.238318171124516,0.1592
"593","Alox12b",-0.655492858072078,0.079,70,-0.371064242585474,0.3652
"594","Ccdc106",0.37209718786376,0.079,70,0.312385695346989,0.1586
"595","Hells",-0.256020859795627,0.0792,70,-0.202645253694059,0.1782
"596","1700031M16Rik",-0.934919427213484,0.0794,70,-1.2661568759195,0.016
"597","Pfkfb3",-0.219847040982939,0.0796,70,-0.291062016466828,0.0258
"598","Hs3st1",0.509527036866293,0.0796,70,0.686906799251668,0.0358
"599","Dr1",0.272497912950114,0.08,70,0.494715360866363,0.0044
"600","Ankrd42",0.325570928160309,0.08,70,0.248238196914821,0.1898
"601","Tbpl1",0.290504541893445,0.0802,70,0.377797066608095,0.031
"602","Casp6",-0.406642225733254,0.0808,70,-0.244143289996266,0.3152
"603","Csgalnact2",-0.256446411768633,0.0808,70,-0.469687948263572,0.0022
"604","Ptprn2",-0.267364519018331,0.0808,70,-0.258870380390545,0.0932
"605","Zfp715",-0.253368045939219,0.081,70,-0.216073123032009,0.1478
"606","Sgpp2",-0.292402984748517,0.081,70,-0.281342928578608,0.1012
"607","Vmn2r5",-0.466795964407411,0.081,70,-0.448327312004657,0.107
"608","Coasy",0.217268551844206,0.0816,70,0.401961523068739,0.004
"609","Arl4d",-0.298647124527545,0.0818,70,-0.279916316407522,0.1072
"610","Emp2",-0.247010209666134,0.082,70,-0.301844042181206,0.0374
"611","Rexo5",-0.399581913008455,0.082,70,-0.453675052473089,0.0618
"612","Castor1",0.423523863233541,0.0822,70,0.690274001873161,0.009
"613","Zfp692",-0.263069755612807,0.083,70,-0.374614940910844,0.0174
"614","Mlst8",0.249082172020723,0.0834,70,0.247912445545566,0.0984
"615","Vmn1r236",-0.315791109824787,0.0834,70,-0.207858793604666,0.2508
"616","Phtf2",-0.298830697697285,0.0836,70,-0.378779230046464,0.0364
"617","Olfr979",-0.795910152610343,0.084,70,-0.487482464469047,0.368
"618","Gm34653",-0.685170856014408,0.084,70,-0.322214865075398,0.4752
"619","Psrc1",-0.340014073813698,0.0842,70,-0.328388469876978,0.1046
"620","Six3",0.882259691401271,0.0844,70,0.593725999432332,0.2364
"621","Olfr1322",-0.347237203403195,0.085,70,-0.22995265093117,0.285
"622","H4f16",-0.383987254883899,0.0852,70,-0.209754173331412,0.3702
"623","Mcm9",-0.432450188348146,0.0854,70,-0.272754777079317,0.314
"624","Usp40",-0.254475328208104,0.086,70,-0.326225664446026,0.0388
"625","Gfm1",0.219714824417721,0.0864,70,0.285222589013967,0.0418
"626","Mastl",-0.418185077500893,0.0868,70,-0.215104411689605,0.4274
"627","Pgap3",-0.413542007833128,0.0868,70,-0.287466568914188,0.265
"628","Lrch3",-0.318356950974303,0.0872,70,-0.209264920535507,0.3024
"629","Dkk4",0.435951972272592,0.0878,70,0.202550715774547,0.4414
"630","Ldlrad3",-0.253211038601182,0.0878,70,-0.279092297409204,0.0718
"631","Olfr1238",-0.3780550425431,0.088,70,-0.456996856215533,0.0452
"632","Nipsnap1",0.203711823152974,0.0882,70,0.24884838360151,0.0414
"633","Egr2",-0.833816530912284,0.0882,70,-0.351242979102261,0.5046
"634","Bbln",0.2412062989631,0.0882,70,0.237249449114104,0.0888
"635","Zwint",0.202734477802506,0.0892,70,0.215057344197213,0.08
"636","Glmn",0.205500913224218,0.0896,70,0.251327152913356,0.043
"637","Tnnt1",0.357768754672634,0.0896,70,0.285779015180395,0.1886
"638","4932411N23Rik",-0.37380472734633,0.0902,70,-0.221312183822094,0.3164
"639","Trp53rkb",-0.345485225066244,0.0906,70,-0.231019954285703,0.2826
"640","Pdcd2",-0.382118000399966,0.0908,70,-0.270502512290536,0.243
"641","Scara5",-0.512410855939614,0.0908,70,-0.475624571290727,0.1352
"642","Slc7a8",0.27314783119382,0.0912,70,0.281017323079565,0.0936
"643","Bex4",0.240349829761054,0.0912,70,0.332216456312215,0.0322
"644","Dap3",0.234034756877061,0.0912,70,0.279661629520845,0.0532
"645","Bora",-0.319005947937282,0.0916,70,-0.219994527658639,0.2696
"646","Gipc2",-0.345225350045015,0.0918,70,-0.405842523738105,0.0542
"647","Spag5",-0.391121465691532,0.092,70,-0.233132585737455,0.3404
"648","Vmn1r58",-0.33052823899282,0.092,70,-0.214284609237266,0.2896
"649","Olfr55",-0.551415934637256,0.092,70,-0.341216356774263,0.3174
"650","Col12a1",-0.315712386592441,0.0928,70,-0.206028326895236,0.2956
"651","Zfp710",-0.216100517844598,0.0934,70,-0.299476857744443,0.026
"652","Vmn1r175",-0.443432871063829,0.0934,70,-0.326079915125385,0.2568
"653","Smarcd1",0.214124915632708,0.0938,70,0.247570549560526,0.066
"654","Wdr66",-0.212005380046202,0.0938,70,-0.221002443807675,0.0924
"655","Dqx1",-0.309340138368285,0.095,70,-0.501853608768835,0.0082
"656","Smim3",0.297391201389007,0.0954,70,0.251589457303765,0.187
"657","Mad2l2",0.380931935197105,0.0956,70,0.249857570741306,0.2802
"658","Ap2s1",0.347131213200091,0.0958,70,0.274961969960151,0.1952
"659","Ccdc80",0.319449613597081,0.096,70,0.432655772117687,0.039
"660","Itgb3bp",-0.292489517776574,0.096,70,-0.322503756304221,0.0778
"661","Hrh3",0.291639099961058,0.096,70,0.3706347900669,0.0398
"662","Gpx4",0.524802494427298,0.096,70,0.285469003251454,0.3622
"663","Zfp142",-0.279380133834635,0.0964,70,-0.224069857969121,0.2034
"664","Ccdc84",-0.206798878121868,0.0964,70,-0.557055342027702,2e-04
"665","Mta3",0.247378335563404,0.0964,70,0.200446919018593,0.1964
"666","Zfp606",-0.272145021179877,0.0968,70,-0.2577796100745,0.124
"667","Styk1",-0.307964910855507,0.097,70,-0.407864995431082,0.028
"668","Plcxd3",0.347654854742903,0.0972,70,0.218688923855619,0.3118
"669","Zbtb25",0.261563136580666,0.0974,70,0.319915109775817,0.063
"670","Cox18",0.262253105878929,0.0976,70,0.326575371637021,0.0518
"671","Spink10",-0.234831144364881,0.0976,70,-0.330173482795743,0.0256
"672","Mkrn2os",-0.301230067706099,0.0978,70,-0.363725836777077,0.0568
"673","Olr1",-0.473217556824925,0.098,70,-0.322562236417078,0.2972
"674","Map3k12",-0.215135707369863,0.0984,70,-0.251655247245132,0.0618
"675","Aldh1l2",-0.264899900937543,0.0986,70,-0.418300287876198,0.012
"676","Lyrm4",0.236271347305431,0.0988,70,0.298329921754377,0.0504
"677","Fignl1",-0.529824244348329,0.0994,70,-0.355413336476484,0.3016
"678","Pigo",0.218668072253366,0.0996,70,0.340969147813591,0.0158
"679","Olfr1124",-0.470389154833916,0.0996,70,-0.362439650582319,0.23
"680","Zfp790",0.262725209126197,0.1,70,0.216509702972965,0.2038
"681","Iqca",-0.534643856714931,0.1002,70,-0.496186017517469,0.151
"682","Grk1",-0.318954056593447,0.1002,70,-0.333413564079778,0.0996
"683","Ino80b",0.450975624638,0.1004,70,0.206737923147595,0.4642
"684","Fam122a",0.222573189757571,0.1004,70,0.260454362596921,0.0684
"685","Ccdc187",-0.310200446833787,0.1008,70,-0.238651964869831,0.2456
"686","C030006K11Rik",0.284650460707911,0.101,70,0.230912110971471,0.1876
"687","A4galt",-0.399671198167722,0.1012,70,-0.595388214973592,0.0152
"688","Vmn2r117",-0.306888558095287,0.1012,70,-0.243633872116812,0.2002
"689","Pax3",-0.42964148968757,0.1016,70,-0.730830311284783,0.0042
"690","Pqlc3",-0.336213676151763,0.1018,70,-0.50288021814827,0.0198
"691","Pwp1",0.267977579954515,0.1026,70,0.488770155638968,0.008
"692","Rnaseh2a",0.226993391812909,0.1026,70,0.279489952921494,0.0558
"693","Lcmt2",0.812457079451451,0.1026,70,0.58790641809352,0.233
"694","Get3",0.326884191504972,0.103,70,0.270298279136096,0.1862
"695","Otud7a",-0.260610360563627,0.104,70,-0.233300862151544,0.1692
"696","Gm20878",1.0620075297847,0.1046,70,0.31849134849276,0.5958
"697","Gpr37",-0.266748569697248,0.1048,70,-0.205641866190477,0.2282
"698","Rpe",0.308174531500264,0.105,70,0.478598850205823,0.0266
"699","Galnt15",0.708172203910739,0.1054,70,0.477058210671836,0.2894
"700","Jrkl",0.240686062788237,0.1056,70,0.263441221597134,0.0852
"701","Slc25a30",-0.461281733723239,0.1058,70,-0.606054503670616,0.034
"702","Dnah1",0.561959850430159,0.1062,70,0.263337248971883,0.445
"703","Pcp4",0.344005903107347,0.1062,70,0.217001868203435,0.3178
"704","Olfr380",-0.423333349818872,0.1064,70,-0.415119721721402,0.1354
"705","Sh3bgrl3",0.228893331259513,0.1068,70,0.279994139477902,0.051
"706","Mid1",-0.770684656426318,0.107,70,-0.336650651004948,0.5348
"707","Trh",1.21338058837881,0.1074,70,0.280346413021882,0.6892
"708","Myl12a",0.252742676187919,0.1074,70,0.217717514036547,0.1862
"709","Ppef2",-0.467026710717122,0.1076,70,-0.261510812750862,0.4028
"710","Ffar1",-0.356047220395225,0.1076,70,-0.326726571794538,0.1618
"711","Ap2a1",0.406267541148435,0.1078,70,0.256150120025069,0.3086
"712","Dennd1c",-0.379127752606687,0.108,70,-0.391131235371961,0.0978
"713","Taf6l",0.457427371634328,0.1084,70,0.519177040015157,0.0762
"717","Cnep1r1",0.304276780504031,0.1084,70,0.202562201080346,0.2914
"718","N4bp2",-0.283661837980296,0.109,70,-0.63830667084574,6e-04
"719","Espl1",-0.356045480604296,0.109,70,-0.469849162706591,0.0456
"720","Cdr1",0.300265801404228,0.109,70,0.285066669842259,0.1402
"721","Dpagt1",-0.245134184141148,0.1092,70,-0.245726207661822,0.1238
"722","Ptrhd1",0.230527905505697,0.1092,70,0.437643840369527,0.005
"723","Tmem203",0.299767232127894,0.1098,70,0.338242721710528,0.0864
"724","Arc",-0.563214631905679,0.11,70,-0.343909882302371,0.3362
"725","Vmn1r50",-0.37913395333061,0.11,70,-0.33362218146334,0.1712
"726","Olfr1309",-0.38822129416072,0.11,70,-0.319783793530958,0.2142
"727","Ccdc22",0.771069998891041,0.1102,70,0.60669946216393,0.2114
"728","Cdh9",0.547819430644032,0.1104,70,0.545419400962983,0.12
"729","Paxx",0.209880009686376,0.1104,70,0.305741044848356,0.0228
"730","Gstp1",0.320059701274181,0.1104,70,0.206425276752262,0.3058
"731","Tada1",-0.270749052749994,0.1106,70,-0.424666104244595,0.019
"732","Olfr731",-0.261760697872096,0.1116,70,-0.201340293898654,0.2308
"733","Col6a1",0.373249358393865,0.112,70,0.279468517920036,0.249
"734","Slc35g1",-0.399871160722988,0.112,70,-0.298161721891324,0.2742
"735","Olfr459",-0.377253044062193,0.112,70,-0.688469626373753,0.0032
"736","Smim26",0.234655326940249,0.1124,70,0.380932340603295,0.0138
"737","Rxfp1",0.33895986063981,0.1126,70,0.220878466657862,0.3166
"738","Ctcfl",-0.394058015903596,0.1126,70,-0.398725629892917,0.136
"739","Vmn2r100",-0.313242532771999,0.1128,70,-0.243561806462629,0.248
"740","Katnbl1",-0.201517677038004,0.113,70,-0.246089721959774,0.0666
"741","Rad51ap2",-0.5292211222481,0.113,70,-0.204040812576153,0.5896
"742","Nln",0.22905387140103,0.1132,70,0.204743506743994,0.1624
"743","Olfr1416",-0.301188507279185,0.1132,70,-0.410622762332576,0.0362
"744","Avpi1",0.223357646190646,0.1136,70,0.306063102094138,0.046
"745","Ushbp1",-0.250018969372446,0.1136,70,-0.320965765813863,0.0544
"746","Saxo2",0.359480968922999,0.1144,70,0.465832810929656,0.0494
"747","Robo3",-0.551586511470397,0.1148,70,-0.388406973283354,0.3096
"748","Ccser1",-0.383932786524145,0.1148,70,-0.398608746602043,0.1278
"749","Rxrg",0.482592019163771,0.115,70,0.259157046729529,0.4088
"750","Npl",-0.384926508446541,0.1156,70,-0.217887240504651,0.4158
"751","Morc4",-0.232162406600371,0.1158,70,-0.228849379989991,0.1404
"752","Nmrk2",-0.561556750033297,0.1178,70,-0.466795237231092,0.2362
"753","Dnah8",-0.372432248719451,0.1182,70,-0.327819816036324,0.1838
"754","Plk5",-0.509795478383692,0.1182,70,-0.235347145462898,0.5324
"755","Msrb2",0.240390869519306,0.1184,70,0.492048376005879,0.0052
"756","Glo1",-0.334088088539355,0.1186,70,-0.279017782310264,0.1816
